type,timediff,n_items
hybrid,254,9
hybrid,-94,5
hybrid,351,12
hybrid,154,49
hybrid,368,20
hybrid,-134,2
hybrid,522,1
hybrid,185,21
hybrid,45,328
hybrid,102,74
hybrid,-246,6
hybrid,-229,2
hybrid,313,10
hybrid,370,50
hybrid,330,7
hybrid,-369,1
hybrid,-1,887
hybrid,344,10
hybrid,244,17
hybrid,-84,1
hybrid,204,27
hybrid,261,108
hybrid,121,58
hybrid,-70,13
hybrid,-661,1
hybrid,546,1
hybrid,-96,3
hybrid,-293,4
hybrid,263,28
hybrid,477,20
hybrid,320,26
hybrid,588,2
hybrid,488,3
hybrid,251,24
hybrid,151,20
hybrid,-17,38
hybrid,-3,122
hybrid,462,4
hybrid,479,1
hybrid,-243,1
hybrid,253,60
hybrid,564,50
hybrid,327,11
hybrid,-295,4
hybrid,201,14
hybrid,101,94
hybrid,61,127
hybrid,412,10
hybrid,-36,24
hybrid,329,8
hybrid,486,3
hybrid,92,106
hybrid,386,10
hybrid,-687,1
hybrid,443,56
hybrid,-136,3
hybrid,246,17
hybrid,403,9
hybrid,460,69
hybrid,303,6
hybrid,-119,2
hybrid,360,10
hybrid,260,40
hybrid,120,38
hybrid,177,12
hybrid,77,308
hybrid,371,88
hybrid,528,4
hybrid,-171,10
hybrid,428,71
hybrid,-779,1
hybrid,445,5
hybrid,51,189
hybrid,502,14
hybrid,-43,19
hybrid,305,17
hybrid,402,5
hybrid,419,18
hybrid,-152,3
hybrid,-12,71
hybrid,193,11
hybrid,604,2
hybrid,447,11
hybrid,-546,1
hybrid,127,34
hybrid,184,38
hybrid,438,8
hybrid,535,3
hybrid,495,7
hybrid,-655,1
hybrid,552,55
hybrid,452,7
hybrid,295,23
hybrid,-487,1
hybrid,-76,14
hybrid,229,69
hybrid,-19,18
hybrid,-102,2
hybrid,597,2
hybrid,146,35
hybrid,243,17
hybrid,497,7
hybrid,103,83
hybrid,160,91
hybrid,60,126
hybrid,20,829
hybrid,-128,10
hybrid,-111,5
hybrid,271,27
hybrid,-294,6
hybrid,228,29
hybrid,285,30
hybrid,302,27
hybrid,202,19
hybrid,513,55
hybrid,219,63
hybrid,-9,100
hybrid,276,19
hybrid,570,3
hybrid,-135,6
hybrid,387,11
hybrid,404,12
hybrid,-218,3
hybrid,-78,9
hybrid,-569,1
hybrid,10,753
hybrid,361,5
hybrid,-104,5
hybrid,418,17
hybrid,378,10
hybrid,-87,1
hybrid,435,16
hybrid,-664,3
hybrid,-59,11
hybrid,209,12
hybrid,69,179
hybrid,226,20
hybrid,520,5
hybrid,29,513
hybrid,480,6
hybrid,537,15
hybrid,86,148
hybrid,-28,50
hybrid,43,286
hybrid,-11,75
hybrid,354,74
hybrid,-68,14
hybrid,-348,1
hybrid,465,47
hybrid,225,34
hybrid,-6,188
hybrid,-46,10
hybrid,439,11
hybrid,339,27
hybrid,299,78
hybrid,-89,1
hybrid,199,16
hybrid,567,8
hybrid,173,38
hybrid,401,2
hybrid,498,11
hybrid,7,1383
hybrid,415,16
hybrid,432,2
hybrid,-56,42
hybrid,192,16
hybrid,349,8
hybrid,-39,20
hybrid,149,16
hybrid,306,10
hybrid,-82,16
hybrid,-122,1
hybrid,617,2
hybrid,517,5
hybrid,-25,42
hybrid,280,33
hybrid,631,5
hybrid,197,16
hybrid,-108,9
hybrid,391,18
hybrid,291,23
hybrid,448,3
hybrid,348,26
hybrid,-174,13
hybrid,265,21
hybrid,-668,1
hybrid,322,17
hybrid,222,32
hybrid,25,707
hybrid,182,18
hybrid,239,16
hybrid,139,46
hybrid,-72,12
hybrid,550,12
hybrid,607,12
hybrid,-55,38
hybrid,524,7
hybrid,367,32
hybrid,424,7
hybrid,-549,1
hybrid,481,8
hybrid,284,26
hybrid,241,28
hybrid,258,31
hybrid,-150,4
hybrid,315,31
hybrid,158,24
hybrid,-618,1
hybrid,175,45
hybrid,272,23
hybrid,289,44
hybrid,49,187
hybrid,106,206
hybrid,-105,1
hybrid,-8,79
hybrid,63,169
hybrid,531,14
hybrid,334,8
hybrid,274,86
hybrid,-140,4
hybrid,599,7
hybrid,108,57
hybrid,8,1230
hybrid,459,14
hybrid,376,16
hybrid,22,636
hybrid,390,5
hybrid,-38,29
hybrid,307,33
hybrid,267,11
hybrid,324,5
hybrid,618,2
hybrid,381,4
hybrid,635,1
hybrid,-24,29
hybrid,-147,17
hybrid,41,383
hybrid,198,16
hybrid,-50,9
hybrid,155,177
hybrid,-741,5
hybrid,72,194
hybrid,32,275
hybrid,483,2
hybrid,540,8
hybrid,440,3
hybrid,400,6
hybrid,457,1
hybrid,357,12
hybrid,-242,1
hybrid,-482,1
hybrid,217,22
hybrid,74,91
hybrid,131,60
hybrid,31,492
hybrid,88,62
hybrid,48,165
hybrid,342,14
hybrid,-163,1
hybrid,105,118
hybrid,359,18
hybrid,416,14
hybrid,473,55
hybrid,-106,2
hybrid,290,26
hybrid,133,47
hybrid,247,68
hybrid,501,1
hybrid,558,57
hybrid,-358,4
hybrid,518,5
hybrid,-415,1
hybrid,615,3
hybrid,164,29
hybrid,124,63
hybrid,475,57
hybrid,632,1
hybrid,81,172
hybrid,532,6
hybrid,-30,26
hybrid,38,309
hybrid,-173,15
hybrid,449,54
hybrid,-73,16
hybrid,366,17
hybrid,-116,8
hybrid,323,10
hybrid,283,28
hybrid,634,1
hybrid,100,84
hybrid,551,4
hybrid,157,42
hybrid,605,1
hybrid,211,33
hybrid,622,1
hybrid,-37,37
hybrid,268,7
hybrid,71,149
hybrid,168,24
hybrid,128,40
hybrid,28,714
hybrid,496,6
hybrid,2,3387
hybrid,159,72
hybrid,-386,1
hybrid,510,3
hybrid,527,2
hybrid,287,30
hybrid,187,14
hybrid,-44,28
hybrid,104,45
hybrid,555,4
hybrid,-27,34
hybrid,572,2
hybrid,-621,1
hybrid,178,75
hybrid,472,8
hybrid,529,10
hybrid,78,136
hybrid,235,80
hybrid,586,5
hybrid,135,25
hybrid,446,2
hybrid,109,55
hybrid,-279,1
hybrid,420,20
hybrid,26,629
hybrid,337,8
hybrid,237,20
hybrid,-34,29
hybrid,234,11
hybrid,194,21
hybrid,94,92
hybrid,545,4
hybrid,-117,7
hybrid,562,3
hybrid,68,264
hybrid,-143,3
hybrid,436,7
hybrid,-694,1
hybrid,42,325
hybrid,296,15
hybrid,393,11
hybrid,196,23
hybrid,353,17
hybrid,-112,9
hybrid,-169,6
hybrid,410,19
hybrid,213,35
hybrid,-252,2
hybrid,170,18
hybrid,227,66
hybrid,87,61
hybrid,-67,13
hybrid,455,5
hybrid,-110,7
hybrid,512,1
hybrid,118,35
hybrid,18,679
hybrid,469,12
hybrid,-53,5
hybrid,-176,74
hybrid,-79,4
hybrid,203,29
hybrid,-302,1
hybrid,-319,1
hybrid,277,27
hybrid,485,3
hybrid,288,23
hybrid,362,11
hybrid,-69,19
hybrid,-126,12
hybrid,179,53
hybrid,-52,20
hybrid,-95,5
hybrid,110,45
hybrid,561,3
hybrid,70,238
hybrid,421,8
hybrid,27,495
hybrid,338,10
hybrid,395,19
hybrid,352,11
hybrid,312,8
hybrid,269,9
hybrid,-413,1
hybrid,326,4
hybrid,-553,1
hybrid,186,18
hybrid,-62,3
hybrid,-45,19
hybrid,3,2037
hybrid,-71,71
hybrid,471,1
hybrid,-54,22
hybrid,17,684
hybrid,385,23
hybrid,-351,1
hybrid,245,36
hybrid,-92,5
hybrid,430,8
hybrid,-586,1
hybrid,487,2
hybrid,-35,52
hybrid,-669,2
hybrid,-61,7
hybrid,461,6
hybrid,67,189
hybrid,-4,171
hybrid,221,26
hybrid,-144,8
hybrid,238,25
hybrid,335,3
hybrid,95,136
hybrid,252,33
hybrid,152,23
hybrid,112,146
hybrid,563,3
hybrid,12,744
hybrid,463,48
hybrid,-2,378
hybrid,577,1
hybrid,380,11
hybrid,143,23
hybrid,594,7
hybrid,511,4
hybrid,-191,2
hybrid,97,69
hybrid,548,1
hybrid,565,5
hybrid,14,983
hybrid,-291,6
hybrid,-63,4
hybrid,142,23
hybrid,356,12
hybrid,256,75
hybrid,216,38
hybrid,-32,29
hybrid,598,1
hybrid,47,145
hybrid,64,147
hybrid,358,3
hybrid,-635,1
hybrid,21,687
hybrid,-13,55
hybrid,275,19
hybrid,389,10
hybrid,249,11
hybrid,-139,3
hybrid,223,94
hybrid,574,2
hybrid,534,3
hybrid,140,40
hybrid,434,120
hybrid,491,7
hybrid,208,21
hybrid,422,43
hybrid,576,5
hybrid,-651,4
hybrid,82,81
hybrid,-383,1
hybrid,99,137
hybrid,450,5
hybrid,156,19
hybrid,56,207
hybrid,507,9
hybrid,16,660
hybrid,-309,2
hybrid,384,15
hybrid,341,18
hybrid,398,10
hybrid,298,18
hybrid,-281,1
hybrid,609,1
hybrid,215,28
hybrid,372,16
hybrid,543,4
hybrid,6,1577
hybrid,163,14
hybrid,417,23
hybrid,-359,1
hybrid,-148,3
hybrid,317,11
hybrid,474,6
hybrid,374,32
hybrid,-205,1
hybrid,-114,10
hybrid,174,37
hybrid,-902,1
hybrid,91,184
hybrid,248,23
hybrid,148,75
hybrid,559,62
hybrid,205,69
hybrid,516,5
hybrid,-83,2
hybrid,-240,1
hybrid,476,20
hybrid,573,2
hybrid,433,10
hybrid,-166,1
hybrid,490,4
hybrid,39,302
hybrid,333,10
hybrid,350,5
hybrid,-292,3
hybrid,13,952
hybrid,-81,12
hybrid,364,16
hybrid,167,32
hybrid,224,92
hybrid,281,16
hybrid,-107,14
hybrid,-164,2
hybrid,-33,41
hybrid,98,142
hybrid,255,17
hybrid,-90,1
hybrid,409,8
hybrid,566,13
hybrid,-133,4
hybrid,426,12
hybrid,523,6
hybrid,89,79
hybrid,383,8
hybrid,314,31
hybrid,568,54
hybrid,-97,2
hybrid,425,5
hybrid,582,2
hybrid,-434,2
hybrid,482,4
hybrid,-23,23
hybrid,442,5
hybrid,-80,12
hybrid,-66,8
hybrid,399,10
hybrid,259,31
hybrid,-49,19
hybrid,316,19
hybrid,-175,70
hybrid,190,12
hybrid,347,19
hybrid,601,2
hybrid,50,163
hybrid,181,20
hybrid,24,723
hybrid,-130,1
hybrid,392,30
hybrid,-384,1
hybrid,55,212
hybrid,309,61
hybrid,406,4
hybrid,-99,1
hybrid,266,14
hybrid,423,2
hybrid,183,78
hybrid,340,10
hybrid,397,9
hybrid,200,8
hybrid,297,10
hybrid,-545,1
hybrid,-151,7
hybrid,311,10
hybrid,-77,28
hybrid,111,145
hybrid,-20,38
hybrid,-471,1
hybrid,85,112
hybrid,536,3
hybrid,-103,2
hybrid,-343,2
hybrid,396,9
hybrid,553,3
hybrid,-146,30
hybrid,453,21
hybrid,413,51
hybrid,59,116
hybrid,470,10
hybrid,-18,34
hybrid,427,11
hybrid,-101,2
hybrid,301,81
hybrid,-127,10
hybrid,318,22
hybrid,612,7
hybrid,161,61
hybrid,218,90
hybrid,-153,1
hybrid,603,1
hybrid,52,100
hybrid,503,55
hybrid,560,1
hybrid,363,9
hybrid,9,932
hybrid,377,56
hybrid,-51,18
hybrid,394,6
hybrid,137,29
hybrid,37,270
hybrid,-371,1
hybrid,54,241
hybrid,505,2
hybrid,405,8
hybrid,11,737
hybrid,619,2
hybrid,519,2
hybrid,-60,9
hybrid,379,68
hybrid,-29,40
hybrid,279,34
hybrid,336,14
hybrid,-86,2
hybrid,-129,7
hybrid,310,69
hybrid,270,34
hybrid,621,4
hybrid,538,2
hybrid,-435,2
hybrid,144,31
hybrid,44,252
hybrid,4,1858
hybrid,355,17
hybrid,-10,84
hybrid,429,10
hybrid,35,478
hybrid,-93,1
hybrid,346,13
hybrid,-219,1
hybrid,220,86
hybrid,117,57
hybrid,585,1
hybrid,134,44
hybrid,388,8
hybrid,-254,1
hybrid,34,470
hybrid,345,103
hybrid,-26,49
hybrid,262,23
hybrid,319,62
hybrid,-109,6
hybrid,630,3
hybrid,79,58
hybrid,236,31
hybrid,136,30
hybrid,293,16
hybrid,96,146
hybrid,547,2
hybrid,153,28
hybrid,53,255
hybrid,504,1
hybrid,210,96
hybrid,521,18
hybrid,578,3
hybrid,478,5
hybrid,84,169
hybrid,-304,1
hybrid,1,9587
hybrid,369,70
hybrid,212,21
hybrid,286,94
hybrid,129,43
hybrid,580,1
hybrid,343,18
hybrid,-159,1
hybrid,-145,14
hybrid,554,2
hybrid,611,4
hybrid,571,8
hybrid,-662,1
hybrid,411,6
hybrid,468,10
hybrid,171,21
hybrid,328,10
hybrid,188,76
hybrid,145,23
hybrid,613,59
hybrid,162,20
hybrid,62,139
hybrid,119,53
hybrid,530,2
hybrid,19,659
hybrid,176,22
hybrid,587,3
hybrid,76,299
hybrid,36,444
hybrid,93,71
hybrid,544,9
hybrid,444,7
hybrid,-118,1
hybrid,304,21
hybrid,321,13
hybrid,278,79
hybrid,195,104
hybrid,169,15
hybrid,126,43
hybrid,-904,3
hybrid,-42,30
hybrid,437,20
hybrid,-85,2
hybrid,494,3
hybrid,454,1
bronze,0,25114
bronze,451,48
bronze,508,13
bronze,408,9
bronze,-742,3
bronze,325,45
bronze,382,36
bronze,282,29
bronze,242,26
bronze,593,15
bronze,610,3
bronze,-132,20
bronze,116,106
bronze,273,27
bronze,-115,4
bronze,584,5
bronze,230,53
bronze,-75,4
bronze,33,572
bronze,484,2
bronze,130,82
bronze,-198,1
bronze,541,4
bronze,90,90
bronze,-58,14
bronze,147,93
bronze,-241,6
bronze,-298,1
bronze,458,10
bronze,-141,2
bronze,515,6
bronze,375,76
bronze,-267,1
bronze,489,6
bronze,332,55
bronze,292,34
bronze,-113,3
bronze,-533,2
bronze,206,56
bronze,166,27
bronze,66,209
bronze,123,96
bronze,83,154
bronze,-65,9
bronze,180,35
bronze,40,428
bronze,431,11
bronze,-74,2
bronze,-231,1
bronze,-91,10
bronze,-131,3
bronze,308,29
bronze,365,20
bronze,-300,1
bronze,125,90
bronze,633,60
bronze,493,4
bronze,590,2
bronze,467,47
bronze,113,102
bronze,-15,60
bronze,73,106
bronze,-41,46
bronze,30,452
bronze,-98,2
bronze,441,65
bronze,-124,3
bronze,75,159
bronze,526,6
bronze,232,22
bronze,583,2
bronze,132,53
bronze,189,58
bronze,640,3
bronze,600,1
bronze,500,67
bronze,-22,36
bronze,557,62
bronze,23,958
bronze,80,85
bronze,-48,51
bronze,331,49
bronze,-14,89
bronze,231,27
bronze,191,48
bronze,542,4
bronze,-57,22
bronze,-100,6
bronze,165,92
bronze,616,3
bronze,65,196
bronze,-534,4
bronze,122,43
bronze,533,7
bronze,407,78
bronze,250,39
bronze,464,14
bronze,-64,6
bronze,-7,454
bronze,141,64
bronze,-501,2
bronze,58,177
bronze,509,13
bronze,115,146
bronze,15,1152
bronze,172,138
bronze,466,20
bronze,623,1
bronze,-5,347
bronze,46,379
bronze,300,65
bronze,514,5
bronze,-31,13
bronze,414,14
bronze,57,381
bronze,214,50
bronze,625,5
bronze,114,79
bronze,-308,1
bronze,525,52
bronze,539,2
bronze,-40,22
bronze,499,7
bronze,-531,5
bronze,5,2968
bronze,456,16
bronze,-123,4
bronze,373,16
bronze,233,40
bronze,-21,89
bronze,150,37
bronze,207,43
bronze,-372,2
bronze,107,107
bronze,264,37
bronze,575,1
bronze,-47,9
bronze,492,6
bronze,138,44
bronze,-484,1
bronze,549,3
bronze,-16,43
bronze,506,13
bronze,-142,1
bronze,-125,2
bronze,240,21
bronze,257,88
bronze,294,103
bronze,-94,24
bronze,254,21
bronze,351,44
bronze,154,63
bronze,-602,1
bronze,-528,1
bronze,368,17
bronze,522,7
bronze,-120,2
bronze,185,29
bronze,45,261
bronze,102,129
bronze,313,39
bronze,370,45
bronze,330,34
bronze,-369,1
bronze,-1,3349
bronze,-355,1
bronze,344,19
bronze,244,102
bronze,-84,7
bronze,204,82
bronze,261,17
bronze,121,36
bronze,629,4
bronze,-70,4
bronze,546,14
bronze,-96,3
bronze,-293,1
bronze,263,43
bronze,-419,1
bronze,477,12
bronze,320,39
bronze,588,1
bronze,488,52
bronze,251,21
bronze,151,35
bronze,-17,81
bronze,-3,663
bronze,462,11
bronze,479,8
bronze,-186,1
bronze,-537,1
bronze,253,15
bronze,564,3
bronze,327,41
bronze,-195,1
bronze,595,6
bronze,201,41
bronze,101,229
bronze,61,193
bronze,412,8
bronze,-36,14
bronze,329,33
bronze,486,13
bronze,-544,1
bronze,92,205
bronze,386,12
bronze,443,8
bronze,-136,6
bronze,403,115
bronze,246,75
bronze,460,9
bronze,303,11
bronze,-119,2
bronze,360,7
bronze,260,35
bronze,120,103
bronze,177,59
bronze,77,168
bronze,371,35
bronze,528,3
bronze,428,9
bronze,445,12
bronze,51,290
bronze,502,5
bronze,-43,10
bronze,305,47
bronze,402,17
bronze,419,30
bronze,-152,3
bronze,-12,327
bronze,193,61
bronze,447,13
bronze,127,46
bronze,184,26
bronze,438,21
bronze,535,4
bronze,495,7
bronze,552,51
bronze,-204,9
bronze,452,9
bronze,295,36
bronze,-76,9
bronze,229,30
bronze,-19,51
bronze,-102,2
bronze,597,2
bronze,146,92
bronze,243,26
bronze,497,7
bronze,103,177
bronze,160,90
bronze,60,178
bronze,20,934
bronze,-128,6
bronze,-111,8
bronze,271,37
bronze,-294,1
bronze,228,56
bronze,285,40
bronze,302,78
bronze,202,44
bronze,513,5
bronze,219,48
bronze,-9,339
bronze,276,94
bronze,570,14
bronze,-503,6
bronze,387,10
bronze,404,22
bronze,-78,6
bronze,10,1521
bronze,361,26
bronze,-104,3
bronze,418,19
bronze,378,66
bronze,-87,6
bronze,435,19
bronze,-370,1
bronze,-59,6
bronze,209,65
bronze,-410,2
bronze,-396,4
bronze,69,166
bronze,226,55
bronze,520,2
bronze,29,605
bronze,480,63
bronze,-296,1
bronze,86,158
bronze,537,1
bronze,-28,40
bronze,43,502
bronze,-11,354
bronze,354,26
bronze,-68,5
bronze,-579,1
bronze,-348,1
bronze,-248,1
bronze,465,11
bronze,225,28
bronze,-6,313
bronze,-457,1
bronze,-46,14
bronze,439,22
bronze,339,70
bronze,299,33
bronze,-89,10
bronze,199,24
bronze,567,3
bronze,173,165
bronze,401,17
bronze,498,47
bronze,7,3214
bronze,415,6
bronze,432,64
bronze,-56,17
bronze,192,56
bronze,349,48
bronze,-39,18
bronze,149,43
bronze,306,73
bronze,-82,6
bronze,-122,23
bronze,617,3
bronze,517,2
bronze,-25,45
bronze,280,97
bronze,631,20
bronze,-108,15
bronze,197,40
bronze,-1093,1
bronze,391,72
bronze,448,20
bronze,291,47
bronze,348,85
bronze,265,85
bronze,322,39
bronze,222,42
bronze,25,799
bronze,182,97
bronze,239,15
bronze,139,32
bronze,550,2
bronze,-72,10
bronze,607,2
bronze,367,13
bronze,-55,49
bronze,524,4
bronze,424,16
bronze,481,16
bronze,-549,1
bronze,284,76
bronze,241,22
bronze,258,46
bronze,158,120
bronze,315,59
bronze,175,63
bronze,272,179
bronze,-250,1
bronze,289,16
bronze,49,286
bronze,106,208
bronze,-105,3
bronze,-8,249
bronze,63,271
bronze,531,8
bronze,334,22
bronze,274,17
bronze,-297,2
bronze,599,5
bronze,108,46
bronze,8,2321
bronze,459,12
bronze,-183,1
bronze,376,30
bronze,-266,1
bronze,22,1021
bronze,390,73
bronze,-38,21
bronze,307,91
bronze,267,41
bronze,-532,1
bronze,324,21
bronze,618,2
bronze,381,20
bronze,635,1
bronze,-24,59
bronze,-147,1
bronze,41,582
bronze,198,39
bronze,-50,45
bronze,155,77
bronze,72,251
bronze,32,498
bronze,483,10
bronze,540,2
bronze,-259,1
bronze,440,15
bronze,400,16
bronze,457,10
bronze,357,20
bronze,-242,6
bronze,217,99
bronze,-88,13
bronze,74,124
bronze,131,248
bronze,31,634
bronze,88,64
bronze,48,295
bronze,342,56
bronze,-163,1
bronze,556,58
bronze,105,72
bronze,359,15
bronze,-417,1
bronze,416,14
bronze,-206,1
bronze,473,5
bronze,-106,1
bronze,133,70
bronze,290,42
bronze,247,104
bronze,501,8
bronze,558,9
bronze,-358,1
bronze,518,5
bronze,164,32
bronze,-415,1
bronze,615,2
bronze,124,152
bronze,475,5
bronze,632,4
bronze,532,8
bronze,81,155
bronze,-30,22
bronze,38,318
bronze,449,12
bronze,-73,2
bronze,366,10
bronze,-116,1
bronze,323,30
bronze,283,95
bronze,634,1
bronze,100,94
bronze,551,2
bronze,157,70
bronze,97,114
bronze,548,4
bronze,565,12
bronze,14,1792
bronze,-63,2
bronze,142,75
bronze,356,30
bronze,256,112
bronze,216,77
bronze,-32,13
bronze,47,270
bronze,64,229
bronze,358,11
bronze,21,1308
bronze,-13,129
bronze,275,24
bronze,389,13
bronze,249,77
bronze,-139,1
bronze,223,161
bronze,-165,1
bronze,574,5
bronze,534,1
bronze,434,16
bronze,140,34
bronze,491,17
bronze,-525,1
bronze,208,106
bronze,422,15
bronze,576,3
bronze,-397,1
bronze,82,84
bronze,-523,1
bronze,99,137
bronze,156,93
bronze,450,5
bronze,-423,1
bronze,56,308
bronze,507,8
bronze,16,887
bronze,-155,1
bronze,-138,3
bronze,581,5
bronze,384,80
bronze,341,87
bronze,398,55
bronze,298,20
bronze,609,8
bronze,215,95
bronze,372,19
bronze,543,4
bronze,6,2830
bronze,163,95
bronze,417,8
bronze,317,71
bronze,-148,2
bronze,474,56
bronze,374,88
bronze,-205,11
bronze,-114,6
bronze,174,42
bronze,91,217
bronze,248,94
bronze,148,99
bronze,559,4
bronze,205,66
bronze,-551,4
bronze,516,3
bronze,-83,1
bronze,476,15
bronze,573,5
bronze,433,12
bronze,-166,1
bronze,39,360
bronze,490,79
bronze,333,39
bronze,350,101
bronze,13,1217
bronze,-81,6
bronze,-375,1
bronze,364,22
bronze,167,40
bronze,224,75
bronze,281,88
bronze,-107,4
bronze,-33,12
bronze,98,143
bronze,255,92
bronze,-90,10
bronze,566,13
bronze,409,14
bronze,-230,1
bronze,-133,11
bronze,426,18
bronze,-373,2
bronze,523,6
bronze,89,84
bronze,383,51
bronze,-299,3
bronze,314,32
bronze,568,3
bronze,-97,14
bronze,582,51
bronze,425,40
bronze,482,13
bronze,442,13
bronze,-23,75
bronze,-80,6
bronze,399,11
bronze,-66,3
bronze,259,64
bronze,-49,54
bronze,316,28
bronze,-175,1
bronze,347,25
bronze,190,63
bronze,601,1
bronze,50,383
bronze,-258,1
bronze,24,692
bronze,181,30
bronze,-130,4
bronze,392,28
bronze,55,165
bronze,309,21
bronze,406,16
bronze,-99,6
bronze,423,18
bronze,266,104
bronze,-199,1
bronze,183,32
bronze,340,54
bronze,397,22
bronze,200,172
bronze,297,32
bronze,211,53
bronze,622,55
bronze,268,65
bronze,-37,16
bronze,71,219
bronze,168,48
bronze,128,76
bronze,579,3
bronze,-177,1
bronze,28,813
bronze,636,52
bronze,496,3
bronze,2,8742
bronze,159,32
bronze,510,14
bronze,527,4
bronze,287,32
bronze,187,11
bronze,-44,9
bronze,104,130
bronze,555,5
bronze,-27,25
bronze,572,10
bronze,-184,2
bronze,472,9
bronze,178,26
bronze,78,170
bronze,235,80
bronze,586,15
bronze,135,34
bronze,446,54
bronze,-236,1
bronze,109,63
bronze,420,15
bronze,26,788
bronze,337,36
bronze,237,20
bronze,-34,9
bronze,234,48
bronze,194,51
bronze,94,321
bronze,545,8
bronze,-117,2
bronze,602,2
bronze,-428,5
bronze,562,4
bronze,68,225
bronze,-143,1
bronze,436,34
bronze,42,707
bronze,296,17
bronze,393,89
bronze,-112,8
bronze,353,57
bronze,196,40
bronze,410,9
bronze,213,52
bronze,-252,2
bronze,170,24
bronze,227,43
bronze,638,2
bronze,87,83
bronze,-67,13
bronze,455,55
bronze,512,9
bronze,-110,23
bronze,118,80
bronze,18,897
bronze,469,11
bronze,-53,22
bronze,-504,13
bronze,-176,1
bronze,-79,5
bronze,-530,3
bronze,203,159
bronze,-302,1
bronze,-162,4
bronze,277,25
bronze,-245,3
bronze,628,5
bronze,-411,1
bronze,485,3
bronze,288,32
bronze,-337,1
bronze,362,64
bronze,-477,1
bronze,-69,8
bronze,179,18
bronze,-126,3
bronze,-52,16
bronze,-95,12
bronze,110,71
bronze,561,5
bronze,70,294
bronze,421,8
bronze,27,835
bronze,-121,26
bronze,338,14
bronze,395,23
bronze,352,22
bronze,312,61
bronze,269,117
bronze,326,51
bronze,186,30
bronze,-62,6
bronze,-45,10
bronze,3,5067
bronze,-71,3
bronze,471,8
bronze,-54,19
bronze,-505,13
bronze,17,985
bronze,-137,11
bronze,-154,5
bronze,385,36
bronze,-351,1
bronze,245,52
bronze,596,1
bronze,-303,1
bronze,-92,15
bronze,627,3
bronze,430,159
bronze,487,15
bronze,-35,22
bronze,-61,3
bronze,-529,2
bronze,461,8
bronze,67,194
bronze,-4,423
bronze,221,42
bronze,-244,2
bronze,-144,10
bronze,238,43
bronze,335,50
bronze,95,148
bronze,252,72
bronze,152,121
bronze,112,144
bronze,563,9
bronze,12,1181
bronze,463,67
bronze,620,2
bronze,-2,812
bronze,577,4
bronze,380,5
bronze,594,5
bronze,143,31
bronze,-522,2
bronze,511,6
bronze,-545,2
bronze,311,181
bronze,-77,22
bronze,111,163
bronze,-20,46
bronze,-203,3
bronze,85,109
bronze,536,5
bronze,-103,1
bronze,-343,1
bronze,553,5
bronze,396,15
bronze,453,13
bronze,-146,1
bronze,413,9
bronze,59,280
bronze,470,20
bronze,-18,56
bronze,427,10
bronze,-101,11
bronze,301,62
bronze,-127,2
bronze,161,89
bronze,318,56
bronze,612,1
bronze,218,102
bronze,-153,3
bronze,52,277
bronze,503,4
bronze,560,7
bronze,363,64
bronze,9,1536
bronze,377,36
bronze,-51,20
bronze,394,22
bronze,137,33
bronze,37,452
bronze,54,429
bronze,505,13
bronze,405,13
bronze,11,1304
bronze,619,2
bronze,519,53
bronze,-60,4
bronze,379,17
bronze,-29,46
bronze,279,52
bronze,-226,1
bronze,-86,6
bronze,336,41
bronze,-580,1
bronze,-129,5
bronze,310,23
bronze,270,98
bronze,621,2
bronze,538,10
bronze,144,85
bronze,-886,1
bronze,44,330
bronze,4,3732
bronze,355,38
bronze,-10,241
bronze,569,2
bronze,429,9
bronze,35,845
bronze,-93,12
bronze,346,76
bronze,614,1
bronze,220,78
bronze,-345,1
bronze,117,70
bronze,585,7
bronze,134,49
bronze,388,21
bronze,34,619
bronze,345,21
bronze,-26,18
bronze,262,22
bronze,319,47
bronze,-109,42
bronze,630,30
bronze,79,89
bronze,236,38
bronze,136,96
bronze,293,29
bronze,547,4
bronze,96,43
bronze,153,76
bronze,53,259
bronze,210,66
bronze,504,7
bronze,521,1
bronze,-589,1
bronze,578,3
bronze,478,22
bronze,84,111
bronze,-304,2
bronze,1,21574
bronze,369,114
bronze,212,16
bronze,129,163
bronze,580,4
bronze,286,30
bronze,343,25
bronze,637,2
bronze,-145,3
bronze,554,6
bronze,-202,1
bronze,611,3
bronze,571,11
bronze,411,21
bronze,468,29
bronze,328,37
bronze,171,42
bronze,188,25
bronze,145,29
bronze,162,74
bronze,613,1
bronze,62,254
bronze,119,201
bronze,530,2
bronze,19,714
bronze,176,48
bronze,-446,1
bronze,587,6
bronze,76,120
bronze,36,539
bronze,-429,8
bronze,544,15
bronze,93,65
bronze,444,20
bronze,-118,5
bronze,304,26
bronze,321,65
bronze,278,51
bronze,-301,3
bronze,589,6
bronze,195,167
bronze,-427,5
bronze,169,75
bronze,126,113
bronze,-42,35
bronze,437,12
bronze,494,9
bronze,-85,2
bronze,454,5
green,0,26681
green,451,60
green,508,15
green,408,26
green,-742,3
green,325,44
green,382,40
green,282,46
green,242,55
green,593,11
green,610,15
green,-132,59
green,116,156
green,273,53
green,-115,6
green,584,3
green,-172,1
green,230,57
green,-75,24
green,33,971
green,484,36
green,130,121
green,-198,1
green,-58,44
green,541,15
green,90,178
green,-666,1
green,147,123
green,-241,2
green,458,19
green,-141,3
